185,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: HIGH_VALUE_ANOMALY. BL: APZU01278. Shipper: Panasonic Vietnam. Consignee: Seven Eleven Japan. Carrier: HAPAG_LLOYD. Route: GBFXT -> CNSHA. Charges: $8728. Weight: 12414kg. Cost per kg: $0.7031 (2.75x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN), sanctions matches (0), and recognizable counterparties (Panasonic Vietnam and Seven Eleven Japan). The cost per kg is $0.7031, which is 2.75x the peer median of $0.2558, but still within the normal range. Both counterparties are recognizable real businesses, and there are no sanctions matches."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.""}",782,"SUCCESS","\N","2026-08-02 00:34:53.297","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",605,177,4308,"SUCCESS",584
186,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: HIGH_VALUE_ANOMALY. BL: MAEU06261. Shipper: Samsung Vietnam. Consignee: Home Depot. Carrier: HAPAG_LLOYD. Route: VNHPH -> THLCH. Charges: $8723. Weight: 20461kg. Cost per kg: $0.4263 (1.67x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The alert indicates a high-value anomaly, but the cost per kg is within the normal range (1.67x the peer median of $0.2558), and there are no sanctions matches. Both counterparties are recognizable real businesses. The key indicators are cost per kg ($0.4263) and sanctions matches (0)."",""decision"":""CLEAR"",""reason"":""Cost per kg is within the normal range (1.67x the peer median of $0.2558) and there are no sanctions matches (0).""}",747,"SUCCESS","\N","2026-08-02 00:35:01.501","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",603,144,3632,"SUCCESS",585
187,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: HIGH_VALUE_ANOMALY. BL: MSKU05886. Shipper: Canon Vietnam. Consignee: Lazada Group. Carrier: HAPAG_LLOYD. Route: USLGB -> USLGB. Charges: $8719. Weight: 10385kg. Cost per kg: $0.8396 (3.28x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is within the normal range."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",730,"SUCCESS","\N","2026-08-02 00:35:10.925","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",604,126,4869,"SUCCESS",586
188,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: HIGH_VALUE_ANOMALY. BL: MSKU08222. Shipper: Samsung Vietnam. Consignee: Alibaba Trade. Carrier: HAPAG_LLOYD. Route: JPTYO -> INMUN. Charges: $8715. Weight: 28387kg. Cost per kg: $0.307 (1.2x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The alert indicates a high-value anomaly, but the cost per kg is within the normal range (1.2x the peer median of $0.2558), and there are no sanctions matches. Both counterparties are recognizable real businesses. The key indicators are the cost per kg ($0.307) and sanctions matches (0)."",""decision"":""CLEAR"",""reason"":""Cost per kg is within the normal range ($0.307, 1.2x the peer median of $0.2558) and no sanctions matches (0).""}",749,"SUCCESS","\N","2026-08-02 00:35:32.993","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",602,147,3773,"SUCCESS",587
189,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: MSKU03842. Shipper: Viglacera Corp. Consignee: JD Logistics. Carrier: MAERSK. Route: AEJEA -> JPTYO. Charges: $5706. Weight: 44998kg. Cost per kg: $0.1268 (0.5x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",738,"SUCCESS","\N","2026-08-02 00:35:41.081","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",602,136,3013,"SUCCESS",588
190,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: MAEU04790. Shipper: Intel Products Vietnam. Consignee: Alibaba Trade. Carrier: MAERSK. Route: NLRTM -> SGSIN. Charges: $8152. Weight: 44972kg. Cost per kg: $0.1813 (0.71x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",722,"SUCCESS","\N","2026-08-02 00:36:38.219","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",597,125,52674,"SUCCESS",589
191,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: HLCU03978. Shipper: Viglacera Corp. Consignee: Walmart Inc. Carrier: MAERSK. Route: AEJEA -> VNHPH. Charges: $7892. Weight: 44965kg. Cost per kg: $0.1755 (0.69x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",727,"SUCCESS","\N","2026-08-02 00:36:47.493","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",602,125,3288,"SUCCESS",590
192,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: MSKU07933. Shipper: Foxconn Vietnam. Consignee: Tesco PLC. Carrier: MSC. Route: SGSIN -> BEANR. Charges: $4481. Weight: 44961kg. Cost per kg: $0.0997 (0.39x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",732,"SUCCESS","\N","2026-08-02 00:37:29.890","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",596,136,37478,"SUCCESS",591
193,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: CMDU01638. Shipper: Adidas Sourcing Ltd. Consignee: Tesco PLC. Carrier: MSC. Route: HKHKG -> THLCH. Charges: $3877. Weight: 44957kg. Cost per kg: $0.0862 (0.34x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",726,"SUCCESS","\N","2026-08-02 00:37:38.338","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",601,125,3741,"SUCCESS",592
194,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: YMLU06644. Shipper: Trung Nguyen Coffee. Consignee: Tesco PLC. Carrier: COSCO. Route: INMUN -> AEJEA. Charges: $4249. Weight: 44947kg. Cost per kg: $0.0945 (0.37x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",727,"SUCCESS","\N","2026-08-02 00:37:45.925","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",602,125,3212,"SUCCESS",593
195,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: CAXU02831. Shipper: Viettel Electronics. Consignee: Walmart Inc. Carrier: MAERSK. Route: NLRTM -> CNNGB. Charges: $8223. Weight: 44937kg. Cost per kg: $0.183 (0.72x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indicators of high risk."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",731,"SUCCESS","\N","2026-08-02 00:37:53.956","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",597,134,3558,"SUCCESS",594
196,"mistral-large2","You are a maritime logistics fraud and compliance analyst.

The cost-per-kg threshold comparison has ALREADY been computed for you and is given as PRE-COMPUTED COST-PER-KG BAND. Trust that band and the rule stated next to it. Do not re-derive it or substitute your own thresholds.

Apply this rubric:
- BLOCK if sanctions matches > 0, OR the band is EXTREME_ABOVE_10X_MEDIAN, OR a counterparty name indicates a shell/front company (contains SUSPICIOUS, SHELL, UNKNOWN, or is a generic non-identifiable trading name).
- ESCALATE if the band is ELEVATED_BETWEEN_5X_AND_10X_MEDIAN, OR cost per kg was not computable, OR a required commercial figure is missing, OR document provenance reports extraction confidence below 60/100 or a failed validation. An ELEVATED band alone must NOT be blocked.
- CLEAR if sanctions matches = 0 AND the band is NORMAL_AT_OR_BELOW_5X_MEDIAN AND both counterparties are recognisable real businesses AND (if provenance is given) the extraction validated cleanly. A heavy-weight, high-value or duplicate-BL flag alone, with a NORMAL band and clean screening, is a routine data-quality issue and should be CLEARED.

Cite the actual numbers in your reason.
Return: decision (one of BLOCK/ESCALATE/CLEAR), reason (one sentence, max 200 chars, citing the decisive evidence), assessment (a short risk assessment naming the key indicators and their values).

Alert evidence: Alert type: WEIGHT_ANOMALY. BL: EGLV05711. Shipper: ABC Electronics Vietnam. Consignee: Shopee Express. Carrier: MAERSK. Route: AEJEA -> MYPKG. Charges: $6673. Weight: 44932kg. Cost per kg: $0.1485 (0.58x the peer median of $0.2558). PRE-COMPUTED COST-PER-KG BAND: NORMAL_AT_OR_BELOW_5X_MEDIAN. This band is economically ordinary and does NOT justify BLOCK or ESCALATE on its own. Sanctions/export-restriction list matches for the counterparties: 0 (0 = both parties clear, -1 = screening data unavailable).","{""assessment"":""The key indicators are the cost-per-kg band (NORMAL_AT_OR_BELOW_5X_MEDIAN) and sanctions matches (0). Both counterparties are recognisable real businesses, and the cost per kg is economically ordinary. There are no indications of fraud or compliance issues."",""decision"":""CLEAR"",""reason"":""Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.""}",736,"SUCCESS","\N","2026-08-02 00:38:01.695","fraud_investigation:attempt1","WORKFLOW_INVESTIGATE_ANOMALY",600,136,3345,"SUCCESS",595
